kind,set,series,category,spot_id,pdf_x_pt,pdf_y_pt,panel_x_norm,panel_y_norm,pixel_x,pixel_y,radius,fill,fill_r,fill_g,fill_b,marker_width_pt,marker_height_pt,value,value_status,colourbar_y_px,colourbar_lab_distance,drawing_index,visible_status,numeric_use_allowed,coordinate_space
point,map_11,colour_mapped_spot,Acinar cells,map_11_0428,254.11500549316406,112.54350662231445,0.10714025832531708,0.7623684071110214,725.479190,268.931278,4.272922,#46578a,70,87,138,1.910003662109375,2.0510025024414062,0.274590789653427,colourbar_calibrated_visible_approximation,524,0.471435022522164,761,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0429,265.6889953613281,123.0135383605957,0.32358979905208995,0.9120407812088495,773.704147,312.556410,4.272922,#43274d,67,39,77,1.90997314453125,2.0510025024414062,0.02002458878076626,colourbar_calibrated_visible_approximation,590,2.565450486612391,2151,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0430,267.5989990234375,123.0135383605957,0.3593094964217238,0.9120407812088495,781.662496,312.556410,4.272922,#50316f,80,49,111,1.90997314453125,2.0510025024414062,0.09330879812289587,colourbar_calibrated_visible_approximation,571,1.7676195400835537,2226,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0431,269.50848388671875,123.0135383605957,0.39501949153920807,0.9120407812088495,789.618683,312.556410,4.272922,#50316f,80,49,111,1.90899658203125,2.0510025024414062,0.09330879812289587,colourbar_calibrated_visible_approximation,571,1.7676195400835537,2225,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0432,271.4179992675781,123.0135383605957,0.43073005737740705,0.9120407812088495,797.574997,312.556410,4.272922,#503173,80,49,115,1.90997314453125,2.0510025024414062,0.12802237096916771,colourbar_calibrated_visible_approximation,562,0.982406772848161,2238,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0433,273.3280029296875,123.0135383605957,0.46644975474704087,0.9120407812088495,805.533346,312.556410,4.272922,#472c56,71,44,86,1.90997314453125,2.0510025024414062,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.8771663379539828,2172,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0434,275.2375183105469,123.0135383605957,0.5021603205852398,0.9120407812088495,813.489660,312.556410,4.272922,#43274d,67,39,77,1.90899658203125,2.0510025024414062,0.02002458878076626,colourbar_calibrated_visible_approximation,590,2.565450486612391,2150,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0435,277.1470031738281,123.0135383605957,0.5378703157027241,0.9120407812088495,821.445847,312.556410,4.272922,#4f316d,79,49,109,1.90997314453125,2.0510025024414062,0.08945173447330997,colourbar_calibrated_visible_approximation,572,1.7805933688967182,2221,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0436,279.0570068359375,123.0135383605957,0.573590013072358,0.9120407812088495,829.404195,312.556410,4.272922,#50357b,80,53,123,1.90997314453125,2.0510025024414062,0.13959356191792502,colourbar_calibrated_visible_approximation,559,1.250004605354891,2262,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0437,280.9670104980469,123.0135383605957,0.6093097104419918,0.9120407812088495,837.362544,312.556410,4.272922,#4e3d80,78,61,128,1.90997314453125,2.0510025024414062,0.17430713476419687,colourbar_calibrated_visible_approximation,550,1.3152821694299694,2295,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0438,282.8764953613281,123.0135383605957,0.6450197055594761,0.9120407812088495,845.318731,312.556410,4.272922,#4c3162,76,49,98,1.90899658203125,2.0510025024414062,0.0663093525757954,colourbar_calibrated_visible_approximation,578,1.4088325815725697,2198,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0439,256.14051055908203,125.06450271606445,0.14501999091983342,0.9413599573055803,733.918794,321.102095,4.272922,#3c758c,60,117,140,1.9089813232421875,2.0510025024414062,0.4134450810385146,colourbar_calibrated_visible_approximation,488,0.9524498614187006,2463,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0440,258.04998779296875,125.06450271606445,0.18072984335713904,0.9413599573055803,741.874949,321.102095,4.272922,#4f3b7f,79,59,127,1.90997314453125,2.0510025024414062,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.1101605847551426,2288,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0441,259.9599914550781,125.06450271606445,0.2164495407267729,0.9413599573055803,749.833298,321.102095,4.272922,#4b4785,75,71,133,1.90997314453125,2.0510025024414062,0.20516364396088327,colourbar_calibrated_visible_approximation,542,1.2788625004528125,2320,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0442,261.8695068359375,125.06450271606445,0.25216010656497184,0.9413599573055803,757.789612,321.102095,4.272922,#50357b,80,53,123,1.90899658203125,2.0510025024414062,0.13959356191792502,colourbar_calibrated_visible_approximation,559,1.250004605354891,2266,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0443,263.77899169921875,125.06450271606445,0.28787010168245614,0.9413599573055803,765.745799,321.102095,4.272922,#43274d,67,39,77,1.90997314453125,2.0510025024414062,0.02002458878076626,colourbar_calibrated_visible_approximation,590,2.565450486612391,2147,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0444,265.6889953613281,125.06450271606445,0.32358979905208995,0.9413599573055803,773.704147,321.102095,4.272922,#452a51,69,42,81,1.90997314453125,2.0510025024414062,0.043166970678280826,colourbar_calibrated_visible_approximation,584,1.7185371924090493,2159,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0445,267.5989990234375,125.06450271606445,0.3593094964217238,0.9413599573055803,781.662496,321.102095,4.272922,#46578a,70,87,138,1.90997314453125,2.0510025024414062,0.274590789653427,colourbar_calibrated_visible_approximation,524,0.471435022522164,2378,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0446,269.50848388671875,125.06450271606445,0.39501949153920807,0.9413599573055803,789.618683,321.102095,4.272922,#475289,71,82,137,1.90899658203125,2.0510025024414062,0.2553054714054981,colourbar_calibrated_visible_approximation,529,0.2982140898510241,2363,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0447,271.4179992675781,125.06450271606445,0.43073005737740705,0.9413599573055803,797.574997,321.102095,4.272922,#4f397e,79,57,126,1.90997314453125,2.0510025024414062,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.2048094511308298,2281,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0448,273.3280029296875,125.06450271606445,0.46644975474704087,0.9413599573055803,805.533346,321.102095,4.272922,#513177,81,49,119,1.90997314453125,2.0510025024414062,0.12030824366999636,colourbar_calibrated_visible_approximation,564,1.4397407373644948,2251,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0449,275.2375183105469,125.06450271606445,0.5021603205852398,0.9413599573055803,813.489660,321.102095,4.272922,#46568a,70,86,138,1.90899658203125,2.0510025024414062,0.274590789653427,colourbar_calibrated_visible_approximation,524,0.6210660305272986,2377,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0450,277.1470031738281,125.06450271606445,0.5378703157027241,0.9413599573055803,821.445847,321.102095,4.272922,#494b87,73,75,135,1.90997314453125,2.0510025024414062,0.220591898559226,colourbar_calibrated_visible_approximation,538,1.0652288002960857,2340,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0451,279.0570068359375,125.06450271606445,0.573590013072358,0.9413599573055803,829.404195,321.102095,4.272922,#4c3164,76,49,100,1.90997314453125,2.0510025024414062,0.07402347987496723,colourbar_calibrated_visible_approximation,576,1.8354427768233326,2200,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0452,280.9670104980469,125.06450271606445,0.6093097104419918,0.9413599573055803,837.362544,321.102095,4.272922,#4e3168,78,49,104,1.90997314453125,2.0510025024414062,0.07788054352455268,colourbar_calibrated_visible_approximation,575,1.476569723177161,2212,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0453,282.8764953613281,125.06450271606445,0.6450197055594761,0.9413599573055803,845.318731,321.102095,4.272922,#50387d,80,56,125,1.90899658203125,2.0510025024414062,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,2275,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0454,284.7860107421875,125.06450271606445,0.6807302713976751,0.9413599573055803,853.275045,321.102095,4.272922,#4d4182,77,65,130,1.90997314453125,2.0510025024414062,0.1820212620633687,colourbar_calibrated_visible_approximation,548,1.1398698791915136,2305,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0455,286.6960144042969,125.06450271606445,0.7164499687673089,0.9413599573055803,861.233393,321.102095,4.272922,#4c3164,76,49,100,1.90997314453125,2.0510025024414062,0.07402347987496723,colourbar_calibrated_visible_approximation,576,1.8354427768233326,2204,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0456,256.14051055908203,127.11552429199219,0.14501999091983342,0.9706799513866456,733.918794,329.648018,4.272906,#44b87d,68,184,125,1.9089813232421875,2.050994873046875,0.7142960457062044,colourbar_calibrated_visible_approximation,410,3.8510652253554367,2540,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0457,258.04998779296875,127.11552429199219,0.18072984335713904,0.9706799513866456,741.874949,329.648018,4.272906,#494b87,73,75,135,1.90997314453125,2.050994873046875,0.220591898559226,colourbar_calibrated_visible_approximation,538,1.0652288002960857,2338,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0458,259.9599914550781,127.11552429199219,0.2164495407267729,0.9706799513866456,749.833298,329.648018,4.272906,#503171,80,49,113,1.90997314453125,2.050994873046875,0.10487998907165316,colourbar_calibrated_visible_approximation,568,1.830630313225068,2233,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0459,261.8695068359375,127.11552429199219,0.25216010656497184,0.9706799513866456,757.789612,329.648018,4.272906,#43618c,67,97,140,1.90899658203125,2.050994873046875,0.3131614261492847,colourbar_calibrated_visible_approximation,514,0.8957613716944927,2415,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0460,263.77899169921875,127.11552429199219,0.28787010168245614,0.9706799513866456,765.745799,329.648018,4.272906,#3a858c,58,133,140,1.90997314453125,2.050994873046875,0.4867292903806442,colourbar_calibrated_visible_approximation,469,1.7289382001690128,2491,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0461,265.6889953613281,127.11552429199219,0.32358979905208995,0.9706799513866456,773.704147,329.648018,4.272906,#3e6b8d,62,107,141,1.90997314453125,2.050994873046875,0.3594461899443139,colourbar_calibrated_visible_approximation,502,1.2058710921458258,2434,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0462,267.5989990234375,127.11552429199219,0.3593094964217238,0.9706799513866456,781.662496,329.648018,4.272906,#40678b,64,103,139,1.90997314453125,2.050994873046875,0.3517320626451423,colourbar_calibrated_visible_approximation,504,0.5062226198801569,2426,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0463,269.50848388671875,127.11552429199219,0.39501949153920807,0.9706799513866456,789.618683,329.648018,4.272906,#43608b,67,96,139,1.90899658203125,2.050994873046875,0.3131614261492847,colourbar_calibrated_visible_approximation,514,0.7216804220200644,2410,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0464,271.4179992675781,127.11552429199219,0.43073005737740705,0.9706799513866456,797.574997,329.648018,4.272906,#513177,81,49,119,1.90997314453125,2.050994873046875,0.12030824366999636,colourbar_calibrated_visible_approximation,564,1.4397407373644948,2252,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0465,273.3280029296875,127.11552429199219,0.46644975474704087,0.9706799513866456,805.533346,329.648018,4.272906,#4f397e,79,57,126,1.90997314453125,2.050994873046875,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.2048094511308298,2282,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0466,275.2375183105469,127.11552429199219,0.5021603205852398,0.9706799513866456,813.489660,329.648018,4.272906,#485089,72,80,137,1.90899658203125,2.050994873046875,0.24373428045674078,colourbar_calibrated_visible_approximation,532,0.8274482544688054,2357,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0467,277.1470031738281,127.11552429199219,0.5378703157027241,0.9706799513866456,821.445847,329.648018,4.272906,#4c3164,76,49,100,1.90997314453125,2.050994873046875,0.07402347987496723,colourbar_calibrated_visible_approximation,576,1.8354427768233326,2201,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0468,279.0570068359375,127.11552429199219,0.573590013072358,0.9706799513866456,829.404195,329.648018,4.272906,#4b3160,75,49,96,1.90997314453125,2.050994873046875,0.0663093525757954,colourbar_calibrated_visible_approximation,578,1.479473864929783,2197,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0469,280.9670104980469,127.11552429199219,0.6093097104419918,0.9706799513866456,837.362544,329.648018,4.272906,#452950,69,41,80,1.90997314453125,2.050994873046875,0.03159577972952354,colourbar_calibrated_visible_approximation,587,2.1452647653023607,2156,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0470,282.8764953613281,127.11552429199219,0.6450197055594761,0.9706799513866456,845.318731,329.648018,4.272906,#4d4383,77,67,131,1.90899658203125,2.050994873046875,0.18587832571295415,colourbar_calibrated_visible_approximation,547,1.1309768956647221,2309,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0471,284.7860107421875,127.11552429199219,0.6807302713976751,0.9706799513866456,853.275045,329.648018,4.272906,#492f5c,73,47,92,1.90997314453125,2.050994873046875,0.05859522527662402,colourbar_calibrated_visible_approximation,580,0.826792480663074,2182,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0472,286.6960144042969,127.11552429199219,0.7164499687673089,0.9706799513866456,861.233393,329.648018,4.272906,#472c56,71,44,86,1.90997314453125,2.050994873046875,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.8771663379539828,2170,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0473,288.6054992675781,127.11552429199219,0.7521599638847932,0.9706799513866456,869.189580,329.648018,4.272906,#503173,80,49,115,1.90899658203125,2.050994873046875,0.12802237096916771,colourbar_calibrated_visible_approximation,562,0.982406772848161,2235,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0474,290.5150146484375,127.11552429199219,0.7878705297229921,0.9706799513866456,877.145894,329.648018,4.272906,#494b87,73,75,135,1.90997314453125,2.050994873046875,0.220591898559226,colourbar_calibrated_visible_approximation,538,1.0652288002960857,2337,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0475,292.42498779296875,127.11552429199219,0.8235896563719113,0.9706799513866456,885.104116,329.648018,4.272906,#482e5a,72,46,90,1.90997314453125,2.050994873046875,0.05473816162703811,colourbar_calibrated_visible_approximation,581,0.7866402422253508,2180,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0476,256.14051055908203,129.1665496826172,0.14501999091983342,1.0,733.918794,338.193957,4.272906,#f0d94b,240,217,75,1.9089813232421875,2.050994873046875,1.0498605832201662,colourbar_calibrated_visible_approximation,323,6.20616235979469,2567,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0477,258.04998779296875,129.1665496826172,0.18072984335713904,1.0,741.874949,338.193957,4.272906,#3cac83,60,172,131,1.90997314453125,2.050994873046875,0.671868345560761,colourbar_calibrated_visible_approximation,421,2.5950944684179746,2536,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0478,259.9599914550781,129.1665496826172,0.2164495407267729,1.0,749.833298,338.193957,4.272906,#44598b,68,89,139,1.90997314453125,2.050994873046875,0.2823049169525986,colourbar_calibrated_visible_approximation,522,0.9843803480286543,2392,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0479,261.8695068359375,129.1665496826172,0.25216010656497184,1.0,757.789612,338.193957,4.272906,#42628c,66,98,140,1.90899658203125,2.050994873046875,0.3208755534484561,colourbar_calibrated_visible_approximation,512,1.2221797377054546,2416,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0480,263.77899169921875,129.1665496826172,0.28787010168245614,1.0,765.745799,338.193957,4.272906,#475289,71,82,137,1.90997314453125,2.050994873046875,0.2553054714054981,colourbar_calibrated_visible_approximation,529,0.2982140898510241,2366,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0481,265.6889953613281,129.1665496826172,0.32358979905208995,1.0,773.704147,338.193957,4.272906,#3f6d8c,63,109,140,1.90997314453125,2.050994873046875,0.3710173808930711,colourbar_calibrated_visible_approximation,499,1.349608835497082,2443,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0482,267.5989990234375,129.1665496826172,0.3593094964217238,1.0,781.662496,338.193957,4.272906,#435b8b,67,91,139,1.90997314453125,2.050994873046875,0.2938761079013558,colourbar_calibrated_visible_approximation,519,1.2257076559619131,2395,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0483,269.50848388671875,129.1665496826172,0.39501949153920807,1.0,789.618683,338.193957,4.272906,#4f3b7f,79,59,127,1.90899658203125,2.050994873046875,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.1101605847551426,2284,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0484,271.4179992675781,129.1665496826172,0.43073005737740705,1.0,797.574997,338.193957,4.272906,#4e3168,78,49,104,1.90997314453125,2.050994873046875,0.07788054352455268,colourbar_calibrated_visible_approximation,575,1.476569723177161,2215,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0485,273.3280029296875,129.1665496826172,0.46644975474704087,1.0,805.533346,338.193957,4.272906,#4e316a,78,49,106,1.90997314453125,2.050994873046875,0.0817376071741386,colourbar_calibrated_visible_approximation,574,1.9831575964636938,2217,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0486,275.2375183105469,129.1665496826172,0.5021603205852398,1.0,813.489660,338.193957,4.272906,#513177,81,49,119,1.90899658203125,2.050994873046875,0.12030824366999636,colourbar_calibrated_visible_approximation,564,1.4397407373644948,2248,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0487,277.1470031738281,129.1665496826172,0.5378703157027241,1.0,821.445847,338.193957,4.272906,#4e3d7f,78,61,127,1.90997314453125,2.050994873046875,0.17430713476419687,colourbar_calibrated_visible_approximation,550,0.7683720324538283,2291,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0488,279.0570068359375,129.1665496826172,0.573590013072358,1.0,829.404195,338.193957,4.272906,#472d57,71,45,87,1.90997314453125,2.050994873046875,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.4420308385465301,2175,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0489,280.9670104980469,129.1665496826172,0.6093097104419918,1.0,837.362544,338.193957,4.272906,#50387d,80,56,125,1.90997314453125,2.050994873046875,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,2270,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0490,282.8764953613281,129.1665496826172,0.6450197055594761,1.0,845.318731,338.193957,4.272906,#4a305d,74,48,93,1.90899658203125,2.050994873046875,0.05859522527662402,colourbar_calibrated_visible_approximation,580,1.038556871910018,2185,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0491,284.7860107421875,129.1665496826172,0.6807302713976751,1.0,853.275045,338.193957,4.272906,#4f316d,79,49,109,1.90997314453125,2.050994873046875,0.08945173447330997,colourbar_calibrated_visible_approximation,572,1.7805933688967182,2222,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0492,286.6960144042969,129.1665496826172,0.7164499687673089,1.0,861.233393,338.193957,4.272906,#492f5c,73,47,92,1.90997314453125,2.050994873046875,0.05859522527662402,colourbar_calibrated_visible_approximation,580,0.826792480663074,2184,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0493,288.6054992675781,129.1665496826172,0.7521599638847932,1.0,869.189580,338.193957,4.272906,#4c3164,76,49,100,1.90899658203125,2.050994873046875,0.07402347987496723,colourbar_calibrated_visible_approximation,576,1.8354427768233326,2202,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0494,290.5150146484375,129.1665496826172,0.7878705297229921,1.0,877.145894,338.193957,4.272906,#50387d,80,56,125,1.90997314453125,2.050994873046875,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,2276,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0495,292.42498779296875,129.1665496826172,0.8235896563719113,1.0,885.104116,338.193957,4.272906,#452a51,69,42,81,1.90997314453125,2.050994873046875,0.043166970678280826,colourbar_calibrated_visible_approximation,584,1.7185371924090493,2158,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_11,colour_mapped_spot,Acinar cells,map_11_0496,294.3349914550781,129.1665496826172,0.8593093537415452,1.0,893.062464,338.193957,4.272906,#4a305d,74,48,93,1.90997314453125,2.050994873046875,0.05859522527662402,colourbar_calibrated_visible_approximation,580,1.038556871910018,2187,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0001,330.73699951171875,59.21354866027832,0.3214268796652412,0.0,1044.737498,46.723119,4.272914,#3eb181,62,177,129,1.90997314453125,2.0509986877441406,0.6834395365095183,colourbar_calibrated_visible_approximation,418,3.3577872754905567,1258,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0002,332.6470031738281,59.21354866027832,0.35714624066951756,0.0,1052.695847,46.723119,4.272914,#368b8c,54,139,140,1.90997314453125,2.0509986877441406,0.5175857995773304,colourbar_calibrated_visible_approximation,461,1.2404165032492884,1230,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0003,334.5564880371094,59.21354866027832,0.3928558995130086,0.0,1060.652033,46.723119,4.272914,#50387d,80,56,125,1.90899658203125,2.0509986877441406,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,1164,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0004,336.46600341796875,59.21354866027832,0.42856612907183994,0.0,1068.608348,46.723119,4.272914,#50316f,80,49,111,1.90997314453125,2.0509986877441406,0.09330879812289587,colourbar_calibrated_visible_approximation,571,1.7676195400835537,1143,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0005,338.3760070800781,59.21354866027832,0.4642854900761163,0.0,1076.566696,46.723119,4.272914,#3e6e8c,62,110,140,1.90997314453125,2.0509986877441406,0.37487444454265684,colourbar_calibrated_visible_approximation,498,1.3414911201059343,1201,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0006,340.2855224609375,59.21354866027832,0.49999571963494766,0.0,1084.523010,46.723119,4.272914,#3ba985,59,169,133,1.90899658203125,2.0509986877441406,0.6487259636632464,colourbar_calibrated_visible_approximation,427,2.572266759367233,1254,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0007,342.19500732421875,59.21354866027832,0.5357053784784387,0.0,1092.479197,46.723119,4.272914,#d4d746,212,215,70,1.90997314453125,2.0509986877441406,0.9842905011772081,colourbar_calibrated_visible_approximation,340,5.363128534341783,1277,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0008,344.1050109863281,59.21354866027832,0.571424739482715,0.0,1100.437546,46.723119,4.272914,#3f6e8d,63,110,141,1.90997314453125,2.0509986877441406,0.3710173808930711,colourbar_calibrated_visible_approximation,499,1.6465050510269783,1199,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
point,map_12,colour_mapped_spot,Cancer clone A,map_12_0009,346.0150146484375,59.21354866027832,0.6071441004869914,0.0,1108.395894,46.723119,4.272914,#3e6e8c,62,110,140,1.90997314453125,2.0509986877441406,0.37487444454265684,colourbar_calibrated_visible_approximation,498,1.3414911201059343,1200,vector_marker_extracted,false,pdf_vector_point_and_source_crop_pixel
