spot_id,region,pdf_x_pt,pdf_y_pt,panel_x_norm,panel_y_norm,fill_hex,fill_r,fill_g,fill_b,marker_width_pt,marker_height_pt,drawing_index,visible_status
region_0260,Stroma,161.3769989013672,118.8265495300293,0.6071460381058156,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,193,vector_marker_extracted
region_0261,Stroma,164.60800170898438,118.8265495300293,0.642865095264539,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,215,vector_marker_extracted
region_0262,Stroma,167.83799743652344,118.8265495300293,0.6785730190529078,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,236,vector_marker_extracted
region_0263,Stroma,171.06900024414062,118.8265495300293,0.7142920762116312,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,255,vector_marker_extracted
region_0264,Stroma,174.3000030517578,118.8265495300293,0.7500111333703546,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,273,vector_marker_extracted
region_0265,Stroma,177.52999877929688,118.8265495300293,0.7857190571587234,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,290,vector_marker_extracted
region_0266,Stroma,180.76100158691406,118.8265495300293,0.8214381143174468,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,306,vector_marker_extracted
region_0267,Stroma,183.99099731445312,118.8265495300293,0.8571460381058156,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,322,vector_marker_extracted
region_0268,Stroma,187.2220001220703,118.8265495300293,0.892865095264539,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,336,vector_marker_extracted
region_0269,Stroma,190.45199584960938,118.8265495300293,0.9285730190529078,0.5384533189320253,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,346,vector_marker_extracted
region_0270,Cancer,193.6840057373047,118.8265495300293,0.9643032095819858,0.5384533189320253,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,353,vector_marker_extracted
region_0271,Cancer,196.91299438476562,118.8265495300293,1.0,0.5384533189320253,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,362,vector_marker_extracted
region_0272,Duct Epithelium,132.302001953125,122.0004997253418,0.2857190571587234,0.5769240461233333,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,5,vector_marker_extracted
region_0273,Duct Epithelium,135.5330047607422,122.0004997253418,0.3214381143174468,0.5769240461233333,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,23,vector_marker_extracted
region_0274,Duct Epithelium,138.76300048828125,122.0004997253418,0.3571460381058156,0.5769240461233333,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,43,vector_marker_extracted
region_0275,Duct Epithelium,141.99400329589844,122.0004997253418,0.392865095264539,0.5769240461233333,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,64,vector_marker_extracted
region_0276,Stroma,145.2239990234375,122.0004997253418,0.4285730190529078,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,86,vector_marker_extracted
region_0277,Stroma,148.4550018310547,122.0004997253418,0.4642920762116312,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,108,vector_marker_extracted
region_0278,Stroma,151.68499755859375,122.0004997253418,0.5,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,130,vector_marker_extracted
region_0279,Stroma,154.91600036621094,122.0004997253418,0.5357190571587234,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,151,vector_marker_extracted
region_0280,Stroma,158.14700317382812,122.0004997253418,0.5714381143174468,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,172,vector_marker_extracted
region_0281,Pancreatic,161.3769989013672,122.0004997253418,0.6071460381058156,0.5769240461233333,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,192,vector_marker_extracted
region_0282,Pancreatic,164.60800170898438,122.0004997253418,0.642865095264539,0.5769240461233333,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,214,vector_marker_extracted
region_0283,Stroma,167.83799743652344,122.0004997253418,0.6785730190529078,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,235,vector_marker_extracted
region_0284,Stroma,171.06900024414062,122.0004997253418,0.7142920762116312,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,254,vector_marker_extracted
region_0285,Cancer,174.3000030517578,122.0004997253418,0.7500111333703546,0.5769240461233333,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,272,vector_marker_extracted
region_0286,Cancer,177.52999877929688,122.0004997253418,0.7857190571587234,0.5769240461233333,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,289,vector_marker_extracted
region_0287,Cancer,180.76100158691406,122.0004997253418,0.8214381143174468,0.5769240461233333,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,305,vector_marker_extracted
region_0288,Cancer,183.99099731445312,122.0004997253418,0.8571460381058156,0.5769240461233333,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,321,vector_marker_extracted
region_0289,Stroma,187.2220001220703,122.0004997253418,0.892865095264539,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,335,vector_marker_extracted
region_0290,Stroma,190.45199584960938,122.0004997253418,0.9285730190529078,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,345,vector_marker_extracted
region_0291,Stroma,193.6840057373047,122.0004997253418,0.9643032095819858,0.5769240461233333,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,352,vector_marker_extracted
region_0292,Duct Epithelium,106.45700073242188,125.17353439331055,0.0,0.6153836764162937,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,361,vector_marker_extracted
region_0293,Duct Epithelium,109.68800354003906,125.17353439331055,0.0357190571587234,0.6153836764162937,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,370,vector_marker_extracted
region_0294,Duct Epithelium,129.0709991455078,125.17353439331055,0.25,0.6153836764162937,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,418,vector_marker_extracted
region_0295,Stroma,145.2239990234375,125.17353439331055,0.4285730190529078,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,85,vector_marker_extracted
region_0296,Pancreatic,148.4550018310547,125.17353439331055,0.4642920762116312,0.6153836764162937,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,107,vector_marker_extracted
region_0297,Pancreatic,151.68499755859375,125.17353439331055,0.5,0.6153836764162937,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,129,vector_marker_extracted
region_0298,Pancreatic,154.91600036621094,125.17353439331055,0.5357190571587234,0.6153836764162937,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,150,vector_marker_extracted
region_0299,Pancreatic,158.14700317382812,125.17353439331055,0.5714381143174468,0.6153836764162937,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,171,vector_marker_extracted
region_0300,Pancreatic,161.3769989013672,125.17353439331055,0.6071460381058156,0.6153836764162937,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,191,vector_marker_extracted
region_0301,Stroma,164.60800170898438,125.17353439331055,0.642865095264539,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,213,vector_marker_extracted
region_0302,Stroma,167.83799743652344,125.17353439331055,0.6785730190529078,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,234,vector_marker_extracted
region_0303,Stroma,171.06900024414062,125.17353439331055,0.7142920762116312,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,253,vector_marker_extracted
region_0304,Cancer,174.3000030517578,125.17353439331055,0.7500111333703546,0.6153836764162937,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,271,vector_marker_extracted
region_0305,Cancer,177.52999877929688,125.17353439331055,0.7857190571587234,0.6153836764162937,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,288,vector_marker_extracted
region_0306,Cancer,180.76100158691406,125.17353439331055,0.8214381143174468,0.6153836764162937,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,304,vector_marker_extracted
region_0307,Stroma,183.99099731445312,125.17353439331055,0.8571460381058156,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,320,vector_marker_extracted
region_0308,Stroma,187.2220001220703,125.17353439331055,0.892865095264539,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,334,vector_marker_extracted
region_0309,Stroma,190.45199584960938,125.17353439331055,0.9285730190529078,0.6153836764162937,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,344,vector_marker_extracted
region_0310,Duct Epithelium,106.45700073242188,128.34650802612305,0.0,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,360,vector_marker_extracted
region_0311,Duct Epithelium,109.68800354003906,128.34650802612305,0.0357190571587234,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,369,vector_marker_extracted
region_0312,Duct Epithelium,112.91799926757812,128.34650802612305,0.0714269809470922,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,377,vector_marker_extracted
region_0313,Duct Epithelium,116.14900207519531,128.34650802612305,0.1071460381058156,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,386,vector_marker_extracted
region_0314,Duct Epithelium,129.0709991455078,128.34650802612305,0.25,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,417,vector_marker_extracted
region_0315,Duct Epithelium,132.302001953125,128.34650802612305,0.2857190571587234,0.6538425669160309,#3b80b1,59,128,177,1.246002197265625,1.5250015258789062,4,vector_marker_extracted
region_0316,Stroma,135.5330047607422,128.34650802612305,0.3214381143174468,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,22,vector_marker_extracted
region_0317,Stroma,138.76300048828125,128.34650802612305,0.3571460381058156,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,42,vector_marker_extracted
region_0318,Stroma,141.99400329589844,128.34650802612305,0.392865095264539,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,63,vector_marker_extracted
region_0319,Pancreatic,145.2239990234375,128.34650802612305,0.4285730190529078,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,84,vector_marker_extracted
region_0320,Pancreatic,148.4550018310547,128.34650802612305,0.4642920762116312,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,106,vector_marker_extracted
region_0321,Pancreatic,151.68499755859375,128.34650802612305,0.5,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,128,vector_marker_extracted
region_0322,Pancreatic,154.91600036621094,128.34650802612305,0.5357190571587234,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,149,vector_marker_extracted
region_0323,Pancreatic,158.14700317382812,128.34650802612305,0.5714381143174468,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,170,vector_marker_extracted
region_0324,Pancreatic,161.3769989013672,128.34650802612305,0.6071460381058156,0.6538425669160309,#99ce83,153,206,131,1.246002197265625,1.5250015258789062,190,vector_marker_extracted
region_0325,Stroma,164.60800170898438,128.34650802612305,0.642865095264539,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,212,vector_marker_extracted
region_0326,Stroma,167.83799743652344,128.34650802612305,0.6785730190529078,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,233,vector_marker_extracted
region_0327,Stroma,171.06900024414062,128.34650802612305,0.7142920762116312,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,252,vector_marker_extracted
region_0328,Cancer,174.3000030517578,128.34650802612305,0.7500111333703546,0.6538425669160309,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,270,vector_marker_extracted
region_0329,Cancer,177.52999877929688,128.34650802612305,0.7857190571587234,0.6538425669160309,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,287,vector_marker_extracted
region_0330,Cancer,180.76100158691406,128.34650802612305,0.8214381143174468,0.6538425669160309,#ca2f2e,202,47,46,1.246002197265625,1.5250015258789062,303,vector_marker_extracted
region_0331,Stroma,183.99099731445312,128.34650802612305,0.8571460381058156,0.6538425669160309,#1b449c,27,68,156,1.246002197265625,1.5250015258789062,319,vector_marker_extracted
region_0332,Stroma,106.45700073242188,131.51954650878906,0.0,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,359,vector_marker_extracted
region_0333,Stroma,109.68800354003906,131.51954650878906,0.0357190571587234,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,368,vector_marker_extracted
region_0334,Duct Epithelium,112.91799926757812,131.51954650878906,0.0714269809470922,0.6923022434460678,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,376,vector_marker_extracted
region_0335,Duct Epithelium,116.14900207519531,131.51954650878906,0.1071460381058156,0.6923022434460678,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,385,vector_marker_extracted
region_0336,Duct Epithelium,119.37999725341797,131.51954650878906,0.14286501092082418,0.6923022434460678,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,394,vector_marker_extracted
region_0337,Duct Epithelium,129.0709991455078,131.51954650878906,0.25,0.6923022434460678,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,416,vector_marker_extracted
region_0338,Duct Epithelium,132.302001953125,131.51954650878906,0.2857190571587234,0.6923022434460678,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,3,vector_marker_extracted
region_0339,Stroma,135.5330047607422,131.51954650878906,0.3214381143174468,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,21,vector_marker_extracted
region_0340,Stroma,138.76300048828125,131.51954650878906,0.3571460381058156,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,41,vector_marker_extracted
region_0341,Pancreatic,141.99400329589844,131.51954650878906,0.392865095264539,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,62,vector_marker_extracted
region_0342,Pancreatic,145.2239990234375,131.51954650878906,0.4285730190529078,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,83,vector_marker_extracted
region_0343,Pancreatic,148.4550018310547,131.51954650878906,0.4642920762116312,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,105,vector_marker_extracted
region_0344,Pancreatic,151.68499755859375,131.51954650878906,0.5,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,127,vector_marker_extracted
region_0345,Pancreatic,154.91600036621094,131.51954650878906,0.5357190571587234,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,148,vector_marker_extracted
region_0346,Pancreatic,158.14700317382812,131.51954650878906,0.5714381143174468,0.6923022434460678,#99ce83,153,206,131,1.246002197265625,1.524993896484375,169,vector_marker_extracted
region_0347,Stroma,164.60800170898438,131.51954650878906,0.642865095264539,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,211,vector_marker_extracted
region_0348,Stroma,167.83799743652344,131.51954650878906,0.6785730190529078,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,232,vector_marker_extracted
region_0349,Stroma,171.06900024414062,131.51954650878906,0.7142920762116312,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,251,vector_marker_extracted
region_0350,Stroma,174.3000030517578,131.51954650878906,0.7500111333703546,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,269,vector_marker_extracted
region_0351,Stroma,177.52999877929688,131.51954650878906,0.7857190571587234,0.6923022434460678,#1b449c,27,68,156,1.246002197265625,1.524993896484375,286,vector_marker_extracted
region_0352,Stroma,106.45700073242188,134.69252014160156,0.0,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,358,vector_marker_extracted
region_0353,Stroma,109.68800354003906,134.69252014160156,0.0357190571587234,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,367,vector_marker_extracted
region_0354,Stroma,112.91799926757812,134.69252014160156,0.0714269809470922,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,375,vector_marker_extracted
region_0355,Stroma,116.14900207519531,134.69252014160156,0.1071460381058156,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,384,vector_marker_extracted
region_0356,Duct Epithelium,119.37999725341797,134.69252014160156,0.14286501092082418,0.7307611339458051,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,393,vector_marker_extracted
region_0357,Duct Epithelium,132.302001953125,134.69252014160156,0.2857190571587234,0.7307611339458051,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,2,vector_marker_extracted
region_0358,Stroma,135.5330047607422,134.69252014160156,0.3214381143174468,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,20,vector_marker_extracted
region_0359,Stroma,138.76300048828125,134.69252014160156,0.3571460381058156,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,40,vector_marker_extracted
region_0360,Pancreatic,141.99400329589844,134.69252014160156,0.392865095264539,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,61,vector_marker_extracted
region_0361,Pancreatic,145.2239990234375,134.69252014160156,0.4285730190529078,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,82,vector_marker_extracted
region_0362,Pancreatic,148.4550018310547,134.69252014160156,0.4642920762116312,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,104,vector_marker_extracted
region_0363,Pancreatic,151.68499755859375,134.69252014160156,0.5,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,126,vector_marker_extracted
region_0364,Pancreatic,154.91600036621094,134.69252014160156,0.5357190571587234,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,147,vector_marker_extracted
region_0365,Pancreatic,158.14700317382812,134.69252014160156,0.5714381143174468,0.7307611339458051,#99ce83,153,206,131,1.246002197265625,1.524993896484375,168,vector_marker_extracted
region_0366,Stroma,161.3769989013672,134.69252014160156,0.6071460381058156,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,189,vector_marker_extracted
region_0367,Stroma,164.60800170898438,134.69252014160156,0.642865095264539,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,210,vector_marker_extracted
region_0368,Stroma,167.83799743652344,134.69252014160156,0.6785730190529078,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,231,vector_marker_extracted
region_0369,Stroma,171.06900024414062,134.69252014160156,0.7142920762116312,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,250,vector_marker_extracted
region_0370,Stroma,174.3000030517578,134.69252014160156,0.7500111333703546,0.7307611339458051,#1b449c,27,68,156,1.246002197265625,1.524993896484375,268,vector_marker_extracted
region_0371,Stroma,106.45700073242188,137.8655548095703,0.0,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,357,vector_marker_extracted
region_0372,Stroma,109.68800354003906,137.8655548095703,0.0357190571587234,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,366,vector_marker_extracted
region_0373,Stroma,112.91799926757812,137.8655548095703,0.0714269809470922,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,374,vector_marker_extracted
region_0374,Stroma,116.14900207519531,137.8655548095703,0.1071460381058156,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,383,vector_marker_extracted
region_0375,Stroma,119.37999725341797,137.8655548095703,0.14286501092082418,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,392,vector_marker_extracted
region_0376,Duct Epithelium,122.61000061035156,137.8655548095703,0.1785730190529078,0.7692207642387655,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,402,vector_marker_extracted
region_0377,Duct Epithelium,125.84100341796875,137.8655548095703,0.2142920762116312,0.7692207642387655,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,409,vector_marker_extracted
region_0378,Duct Epithelium,132.302001953125,137.8655548095703,0.2857190571587234,0.7692207642387655,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,1,vector_marker_extracted
region_0379,Stroma,135.5330047607422,137.8655548095703,0.3214381143174468,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,19,vector_marker_extracted
region_0380,Stroma,138.76300048828125,137.8655548095703,0.3571460381058156,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,39,vector_marker_extracted
region_0381,Stroma,141.99400329589844,137.8655548095703,0.392865095264539,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,60,vector_marker_extracted
region_0382,Pancreatic,145.2239990234375,137.8655548095703,0.4285730190529078,0.7692207642387655,#99ce83,153,206,131,1.246002197265625,1.524993896484375,81,vector_marker_extracted
region_0383,Pancreatic,148.4550018310547,137.8655548095703,0.4642920762116312,0.7692207642387655,#99ce83,153,206,131,1.246002197265625,1.524993896484375,103,vector_marker_extracted
region_0384,Pancreatic,151.68499755859375,137.8655548095703,0.5,0.7692207642387655,#99ce83,153,206,131,1.246002197265625,1.524993896484375,125,vector_marker_extracted
region_0385,Pancreatic,154.91600036621094,137.8655548095703,0.5357190571587234,0.7692207642387655,#99ce83,153,206,131,1.246002197265625,1.524993896484375,146,vector_marker_extracted
region_0386,Pancreatic,158.14700317382812,137.8655548095703,0.5714381143174468,0.7692207642387655,#99ce83,153,206,131,1.246002197265625,1.524993896484375,167,vector_marker_extracted
region_0387,Stroma,161.3769989013672,137.8655548095703,0.6071460381058156,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,188,vector_marker_extracted
region_0388,Stroma,164.60800170898438,137.8655548095703,0.642865095264539,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,209,vector_marker_extracted
region_0389,Stroma,167.83799743652344,137.8655548095703,0.6785730190529078,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,230,vector_marker_extracted
region_0390,Stroma,171.06900024414062,137.8655548095703,0.7142920762116312,0.7692207642387655,#1b449c,27,68,156,1.246002197265625,1.524993896484375,249,vector_marker_extracted
region_0391,Stroma,109.68800354003906,141.0395050048828,0.0357190571587234,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,365,vector_marker_extracted
region_0392,Stroma,112.91799926757812,141.0395050048828,0.0714269809470922,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,373,vector_marker_extracted
region_0393,Stroma,116.14900207519531,141.0395050048828,0.1071460381058156,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,382,vector_marker_extracted
region_0394,Stroma,119.37999725341797,141.0395050048828,0.14286501092082418,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,391,vector_marker_extracted
region_0395,Duct Epithelium,122.61000061035156,141.0395050048828,0.1785730190529078,0.8076914914300735,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,401,vector_marker_extracted
region_0396,Duct Epithelium,125.84100341796875,141.0395050048828,0.2142920762116312,0.8076914914300735,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,408,vector_marker_extracted
region_0397,Duct Epithelium,129.0709991455078,141.0395050048828,0.25,0.8076914914300735,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,415,vector_marker_extracted
region_0398,Duct Epithelium,132.302001953125,141.0395050048828,0.2857190571587234,0.8076914914300735,#3b80b1,59,128,177,1.246002197265625,1.524993896484375,0,vector_marker_extracted
region_0399,Stroma,135.5330047607422,141.0395050048828,0.3214381143174468,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,18,vector_marker_extracted
region_0400,Stroma,138.76300048828125,141.0395050048828,0.3571460381058156,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,38,vector_marker_extracted
region_0401,Pancreatic,141.99400329589844,141.0395050048828,0.392865095264539,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,59,vector_marker_extracted
region_0402,Pancreatic,145.2239990234375,141.0395050048828,0.4285730190529078,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,80,vector_marker_extracted
region_0403,Pancreatic,148.4550018310547,141.0395050048828,0.4642920762116312,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,102,vector_marker_extracted
region_0404,Pancreatic,151.68499755859375,141.0395050048828,0.5,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,124,vector_marker_extracted
region_0405,Pancreatic,154.91600036621094,141.0395050048828,0.5357190571587234,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,145,vector_marker_extracted
region_0406,Pancreatic,158.14700317382812,141.0395050048828,0.5714381143174468,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,166,vector_marker_extracted
region_0407,Pancreatic,161.3769989013672,141.0395050048828,0.6071460381058156,0.8076914914300735,#99ce83,153,206,131,1.246002197265625,1.524993896484375,187,vector_marker_extracted
region_0408,Stroma,164.60800170898438,141.0395050048828,0.642865095264539,0.8076914914300735,#1b449c,27,68,156,1.246002197265625,1.524993896484375,208,vector_marker_extracted
region_0409,Stroma,112.91799926757812,147.38551330566406,0.0714269809470922,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,372,vector_marker_extracted
region_0410,Stroma,116.14900207519531,147.38551330566406,0.1071460381058156,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,381,vector_marker_extracted
region_0411,Stroma,119.37999725341797,147.38551330566406,0.14286501092082418,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,390,vector_marker_extracted
region_0412,Stroma,122.61000061035156,147.38551330566406,0.1785730190529078,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,400,vector_marker_extracted
region_0413,Stroma,125.84100341796875,147.38551330566406,0.2142920762116312,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,407,vector_marker_extracted
region_0414,Stroma,129.0709991455078,147.38551330566406,0.25,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,414,vector_marker_extracted
region_0415,Stroma,135.5330047607422,147.38551330566406,0.3214381143174468,0.8846100122227711,#1b449c,27,68,156,1.246002197265625,1.524993896484375,17,vector_marker_extracted
region_0416,Stroma,112.91799926757812,150.55902099609375,0.0714269809470922,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,371,vector_marker_extracted
region_0417,Stroma,116.14900207519531,150.55902099609375,0.1071460381058156,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,380,vector_marker_extracted
region_0418,Stroma,119.37999725341797,150.55902099609375,0.14286501092082418,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,389,vector_marker_extracted
region_0419,Stroma,122.61000061035156,150.55902099609375,0.1785730190529078,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,399,vector_marker_extracted
region_0420,Stroma,125.84100341796875,150.55902099609375,0.2142920762116312,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,406,vector_marker_extracted
region_0421,Stroma,129.0709991455078,150.55902099609375,0.25,0.9230753759132112,#1b449c,27,68,156,1.246002197265625,1.5260009765625,413,vector_marker_extracted
region_0422,Stroma,112.91799926757812,153.73255920410156,0.0714269809470922,0.9615411095002627,#1b449c,27,68,156,1.246002197265625,1.524993896484375,379,vector_marker_extracted
